"","groupid","elapsedtime","sex","age","health","nationality","countryofbirth","educationlevel","studentstatus","totalwords","countCorrect_neutral","countCorrect_low","countCorrect_high","countCorrect_negative","countCorrect_sum","propCorrect_neutral","propCorrect_low","propCorrect_high","propCorrect_negative","countCritical_neutral","countCritical_low","countCritical_high","countCritical_negative","countCritical_sum","propCritical_neutral","propCritical_low","propCritical_high","propCritical_negative","countIntrusion_sum","RCG_countCorrect_neutral","RCG_countCorrect_low","RCG_countCorrect_high","RCG_countCorrect_negative","RCG_countCorrect_sum","RCG_propCorrect_neutral","RCG_propCorrect_low","RCG_propCorrect_high","RCG_propCorrect_negative","RCG_propCorrect_total","RCG_countCritical_neutral","RCG_countCritical_low","RCG_countCritical_high","RCG_countCritical_negative","RCG_countCritical_sum","RCG_propCritical_neutral","RCG_propCritical_low","RCG_propCritical_high","RCG_propCritical_negative","RCG_propCritical_total","RCG_countIntrusion_neutralword","RCG_countIntrusion_lowword","RCG_countIntrusion_highword","RCG_countIntrusion_negativeword","RCG_countIntrusion_sumword","RCG_propIntrusion_neutralword","RCG_propIntrusion_lowword","RCG_propIntrusion_highword","RCG_propIntrusion_negativeword","RCG_propIntrusion_totalword","RCG_countIntrusion_neutrallure","RCG_countIntrusion_lowlure","RCG_countIntrusion_highlure","RCG_countIntrusion_negativelure","RCG_countIntrusion_sumlure","RCG_propIntrusion_neutrallure","RCG_propIntrusion_lowlure","RCG_propIntrusion_highlure","RCG_propIntrusion_negativelure","RCG_propIntrusion_totallure","RCG_countIntrusion_neutral","RCG_countIntrusion_low","RCG_countIntrusion_high","RCG_countIntrusion_negative","RCG_countIntrusion_sum","RCG_propIntrusion_neutral","RCG_propIntrusion_low","RCG_propIntrusion_high","RCG_propIntrusion_negative","RCG_propIntrusion_total","nr_MathProblems","propCorrect_Math","attentioncheck","oldresponse","CEQtotal","DEStotal","differencescorepc","propCorrectoverall","propRCGCorrectoverall","differencescoreh1","differencescoreh1b","differencescoreh1c","differencescoreh2","differencescoreh2b","differencescoreh2c","HRCorrNeu","Z_HRCorrNeu","HRCorrNeg","Z_HRCorrNeg","FAIntNeu","Z_FAIntNeu","FAIntNeg","Z_FAIntNeg","FACritNeu","Z_FACritNeu","FACritNeg","Z_FACritNeg","d_critical_neutral","d_critical_negative","d_unrelated_neutral","d_unrelated_negative","differencescoreh5","differencescoreh5b","c_critical_neutral","c_critical_negative","differencescoreh4","c_unrelated_neutral","c_unrelated_negative","differencescoreh4b","differencescoreh6","differencescoreh7"
"80",2,1708047,"Male",31,0,"Ireland","Ireland","High School Degree or equivalent","No",27,13,4,6,10,23,0.270833333333333,0.166666666666667,0.25,0.208333333333333,1,0,1,1,2,0.25,0,0.5,0.25,2,9,3,6,9,18,0.75,0.5,1,0.75,0.75,2,1,2,3,5,0.5,0.5,1,0.75,0.625,0,1,1,2,2,0,0.166666666666667,0.166666666666667,0.166666666666667,0.0833333333333333,0,0,1,1,1,0,0,0.5,0.25,0.125,0,1,2,3,3,0,0.125,0.25,0.1875,0.09375,99,0.98989898989899,1,0.40625,7,5,0.5,0.239583333333333,0.78125,0,-0.25,-0.0625,0.25,0,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.0294117647058824,-1.88950996033343,0.205882352941176,-0.82079208833238,0.5,0,0.7,0.524400512708041,0.615141104595973,0.0907405918879327,2.5046510649294,1.43593319292835,-0.524400512708041,-1.06871787200105,-0.307570552297987,-0.569770808652007,-0.26220025635402,0.637184427868728,0.102825491868204,-0.534358936000525,0.5,0.5
"81",2,1472986,"Male",25,1,"South Africa","South Africa","Master's Degree","Yes",33,11,3,14,17,28,0.229166666666667,0.125,0.583333333333333,0.354166666666667,1,1,1,2,3,0.25,0.5,0.5,0.5,2,7,4,5,9,16,0.583333333333333,0.666666666666667,0.833333333333333,0.75,0.666666666666667,3,1,2,3,6,0.75,0.5,1,0.75,0.75,0,0,1,1,1,0,0,0.166666666666667,0.0833333333333333,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.125,0.0625,0.03125,104,0.923076923076923,1,0.359375,8,29.6428571428571,0.75,0.291666666666667,0.765625,0.25,0.25,0.125,0,-0.25,0.166666666666667,0.576923076923077,0.194028142423926,0.730769230769231,0.615141104595973,0.0294117647058824,-1.88950996033343,0.0882352941176471,-1.35170223993066,0.7,0.524400512708041,0.7,0.524400512708041,-0.330372370284114,0.0907405918879327,2.08353810275736,1.96684334452663,0.421112962172047,-0.116694758230722,-0.359214327565983,-0.569770808652007,-0.210556481086024,0.847740908954752,0.368280567667344,-0.479460341287408,0,0.5
"82",1,1438724,"Female",22,0,"South Africa","South Africa","Bachelor's Degree","Yes",42,21,6,10,16,37,0.4375,0.25,0.416666666666667,0.333333333333333,1,0,1,1,2,0.25,0,0.5,0.25,3,12,5,6,11,23,1,0.833333333333333,1,0.916666666666667,0.958333333333333,3,2,2,4,7,0.75,1,1,1,0.875,3,2,3,5,8,0.25,0.333333333333333,0.5,0.416666666666667,0.333333333333333,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,4,3,4,7,11,0.25,0.375,0.5,0.4375,0.34375,53,0.849056603773585,1,0.640625,11,42.5,0.5,0.385416666666667,0.703125,0,-0.25,-0.104166666666667,0.25,0.25,-0.083333333333333,0.961538461538462,1.76882503851871,0.884615384615385,1.19837970230692,0.264705882352941,-0.62890421763219,0.441176470588235,-0.147987109725839,0.7,0.524400512708041,0.9,1.2815515655446,1.24442452581067,-0.0831718632376763,2.3977292561509,1.34636681203276,-1.32759638904834,-1.05136244411813,-1.14661277561337,-1.23996563392576,-0.0933528583123895,-0.569960410443258,-0.525196296290543,0.0447641141527151,0.5,0
"83",1,1605934,"Female",25,0,"Zimbabwe","Zimbabwe","Bachelor's Degree","Yes",12,5,0,0,0,5,0.104166666666667,0,0,0,1,0,0,0,1,0.25,0,0,0,6,5,6,4,10,15,0.416666666666667,1,0.666666666666667,0.833333333333333,0.625,3,2,2,4,7,0.75,1,1,1,0.875,2,2,4,6,8,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.333333333333333,1,2,1,3,4,0.25,1,0.5,0.75,0.5,3,4,5,9,12,0.1875,0.5,0.625,0.5625,0.375,61,0.901639344262295,1,0.53125,15,78.9285714285714,0.5625,0.0520833333333333,0.5625,-0.25,-0.25,-0.104166666666667,0.25,0.25,0.416666666666666,0.423076923076923,-0.194028142423926,0.807692307692308,0.869423773288886,0.205882352941176,-0.82079208833238,0.558823529411765,0.147987109725839,0.7,0.524400512708041,0.9,1.2815515655446,-0.718428655131967,-0.412127792255715,0.626763945908454,0.721436663563047,0.306300862876252,0.0946727176545931,-0.165186185142057,-1.07548766941674,-0.910301484274686,0.507410115378153,-0.508705441507362,-1.01611555688552,0,0
"84",1,1768735,"Male",26,0,"South Africa","South Africa","High School Degree or equivalent","Yes",29,12,6,11,17,29,0.25,0.25,0.458333333333333,0.354166666666667,0,0,0,0,0,0,0,0,0,0,10,3,4,7,17,0.833333333333333,0.5,0.666666666666667,0.583333333333333,0.708333333333333,2,0,2,2,4,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.9375,1,0.328125,15,11.7857142857143,0.5,0.302083333333333,0.828125,0,0,0.104166666666667,0,-0.5,-0.25,0.807692307692308,0.869423773288886,0.576923076923077,0.194028142423926,0.0294117647058824,-1.88950996033343,0.0294117647058824,-1.88950996033343,0.5,0,0.5,0,0.869423773288886,0.194028142423926,2.75893373362232,2.08353810275736,-0.67539563086496,-0.67539563086496,-0.434711886644443,-0.0970140712119631,0.33769781543248,0.510043093522272,0.847740908954752,0.33769781543248,0,1
"85",2,1399500,"Female",35,0,"Mexico","Mexico","Bachelor's Degree","No",27,9,4,7,11,20,0.1875,0.166666666666667,0.291666666666667,0.229166666666667,1,0,0,0,1,0.25,0,0,0,6,9,2,4,6,15,0.75,0.333333333333333,0.666666666666667,0.5,0.625,4,1,2,3,7,1,0.5,1,0.75,0.875,0,3,0,3,3,0,0.5,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0.375,0,0.1875,0.09375,118,0.932203389830508,1,0.390625,13,10,1,0.208333333333333,0.703125,-0.25,-0.25,0.0416666666666667,-0.25,-0.5,-0.25,0.730769230769231,0.615141104595973,0.5,0,0.0294117647058824,-1.88950996033343,0.205882352941176,-0.82079208833238,0.9,1.2815515655446,0.7,0.524400512708041,-0.666410460948627,-0.524400512708041,2.5046510649294,0.82079208833238,0.142009948240587,-1.68385897659702,-0.948346335070287,-0.26220025635402,0.686146078716267,0.637184427868728,0.41039604416619,-0.226788383702538,0,0.5
"86",1,1480202,"Female",31,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",58,20,7,11,18,38,0.416666666666667,0.291666666666667,0.458333333333333,0.375,1,0,0,0,1,0.25,0,0,0,19,11,6,5,11,22,0.916666666666667,1,0.833333333333333,0.916666666666667,0.916666666666667,4,2,2,4,8,1,1,1,1,1,1,2,4,6,7,0.0833333333333334,0.333333333333333,0.666666666666667,0.5,0.291666666666667,1,2,0,2,3,0.25,1,0,0.5,0.375,2,4,4,8,10,0.125,0.5,0.5,0.5,0.3125,140,0.914285714285714,1,0.625,13,29.2857142857143,0.875,0.395833333333333,0.6875,-0.25,-0.25,-0.0416666666666667,0,0,0,0.884615384615385,1.19837970230692,0.884615384615385,1.19837970230692,0.147058823529412,-1.04913139796397,0.5,0,0.9,1.2815515655446,0.9,1.2815515655446,-0.0831718632376763,-0.0831718632376763,2.2475111002709,1.19837970230692,0,-1.04913139796397,-1.23996563392576,-1.23996563392576,0,-0.0746241521714767,-0.599189851153462,-0.524565698981986,0,0
"87",1,1323449,"Male",29,0,"United Kingdom","Germany","Bachelor's Degree","No",47,16,7,13,20,36,0.333333333333333,0.291666666666667,0.541666666666667,0.416666666666667,2,2,0,2,4,0.5,1,0,0.5,7,7,4,5,9,16,0.583333333333333,0.666666666666667,0.833333333333333,0.75,0.666666666666667,2,2,2,4,6,0.5,1,1,1,0.75,4,2,2,4,8,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,5,3,3,6,11,0.3125,0.375,0.375,0.375,0.34375,123,0.926829268292683,1,0.515625,10,2.5,0.1875,0.375,0.609375,0,0.5,0.0833333333333334,0.5,0.5,0.166666666666667,0.576923076923077,0.194028142423926,0.730769230769231,0.615141104595973,0.323529411764706,-0.457851931012495,0.382352941176471,-0.299306910465667,0.5,0,0.9,1.2815515655446,0.194028142423926,-0.666410460948627,0.651880073436421,0.91444801506164,-0.860438603372554,0.262567941625219,-0.0970140712119631,-0.948346335070287,-0.851332263858324,0.131911894294284,-0.157917097065153,-0.289828991359438,-1,0
"88",2,1476232,"Female",20,0,"Australia","Australia","High School Degree or equivalent","Yes",34,17,0,13,13,30,0.354166666666667,0,0.541666666666667,0.270833333333333,2,0,1,1,3,0.5,0,0.5,0.25,1,11,3,6,9,20,0.916666666666667,0.5,1,0.75,0.833333333333333,2,2,2,4,6,0.5,1,1,1,0.75,0,0,1,1,1,0,0,0.166666666666667,0.0833333333333333,0.0416666666666667,0,0,1,1,1,0,0,0.5,0.25,0.125,0,0,2,2,2,0,0,0.25,0.125,0.0625,62,0.951612903225806,1,0.4375,10,36.0714285714286,0.5,0.3125,0.8125,-0.25,-0.5,-0.0833333333333334,0.5,0.5,-0.166666666666667,0.884615384615385,1.19837970230692,0.730769230769231,0.615141104595973,0.0294117647058824,-1.88950996033343,0.147058823529412,-1.04913139796397,0.5,0,0.9,1.2815515655446,1.19837970230692,-0.666410460948627,3.08788966264035,1.66427250255994,-1.86479016325555,-1.42361716008041,-0.599189851153462,-0.948346335070287,-0.349156483916825,0.345565129013253,0.216995146683999,-0.128569982329254,0.5,0
"89",1,1604429,"Female",23,0,"South Africa","South Africa","Bachelor's Degree","Yes",10,0,10,0,10,10,0,0.416666666666667,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0,7,4,4,8,15,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.625,1,1,0,1,2,0.25,0.5,0,0.25,0.25,0,0,2,2,2,0,0,0.333333333333333,0.166666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0.25,0.125,0.0625,58,0.879310344827586,1,0.296875,12,71.7857142857143,0.25,0.104166666666667,0.796875,0,0,0.208333333333333,0,0.25,0.0833333333333339,0.576923076923077,0.194028142423926,0.653846153846154,0.395725295814487,0.0294117647058824,-1.88950996033343,0.147058823529412,-1.04913139796397,0.3,-0.524400512708041,0.3,-0.524400512708041,0.718428655131967,0.920125808522528,2.08353810275736,1.44485669377846,0.201697153390561,-0.638681408978898,0.165186185142057,0.0643376084467767,-0.100848576695281,0.847740908954752,0.326703051074742,-0.52103785788001,0,-0.5
"90",1,1379971,"Female",30,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",17,6,1,6,7,13,0.125,0.0416666666666667,0.25,0.145833333333333,1,0,0,0,1,0.25,0,0,0,3,5,3,3,6,11,0.416666666666667,0.5,0.5,0.5,0.458333333333333,3,1,1,2,5,0.75,0.5,0.5,0.5,0.625,4,0,3,3,7,0.333333333333333,0,0.5,0.25,0.291666666666667,2,1,0,1,3,0.5,0.5,0,0.25,0.375,6,1,3,4,10,0.375,0.125,0.375,0.25,0.3125,36,0.916666666666667,1,0.40625,6,31.0714285714286,0.375,0.135416666666667,0.5625,-0.25,-0.25,0.0208333333333333,-0.25,-0.25,0.083333333333333,0.423076923076923,-0.194028142423926,0.5,0,0.382352941176471,-0.299306910465667,0.264705882352941,-0.62890421763219,0.7,0.524400512708041,0.5,0,-0.718428655131967,0,0.105278768041741,0.62890421763219,0.718428655131967,0.523625449590449,-0.165186185142057,0,0.165186185142057,0.246667526444797,0.314452108816095,0.0677845823712984,0,0
"91",2,1902461,"Female",34,0,"South Africa","South Africa","High School Degree or equivalent","No",13,3,0,5,5,8,0.0625,0,0.208333333333333,0.104166666666667,2,0,1,1,3,0.5,0,0.5,0.25,2,7,1,4,5,12,0.583333333333333,0.166666666666667,0.666666666666667,0.416666666666667,0.5,2,0,1,1,3,0.5,0,0.5,0.25,0.375,2,3,2,5,7,0.166666666666667,0.5,0.333333333333333,0.416666666666667,0.291666666666667,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,4,4,3,7,11,0.25,0.5,0.375,0.4375,0.34375,42,0.928571428571429,1,0.40625,14,18.5714285714286,0.25,0.0833333333333333,0.59375,-0.25,-0.5,0.0416666666666667,-0.25,-0.5,-0.166666666666666,0.576923076923077,0.194028142423926,0.423076923076923,-0.194028142423926,0.264705882352941,-0.62890421763219,0.441176470588235,-0.147987109725839,0.5,0,0.3,-0.524400512708041,0.194028142423926,0.330372370284114,0.822932360056116,-0.0460410326980874,0.136344227860188,-0.868973392754204,-0.0970140712119631,0.359214327565983,0.456228398777947,0.217438037604132,0.171007626074883,-0.0464304115292494,0.5,0.5
"92",2,1476133,"Female",34,0,"United Kingdom","United Kingdom","High School Degree or equivalent","No",30,9,9,8,17,26,0.1875,0.375,0.333333333333333,0.354166666666667,0,0,0,0,0,0,0,0,0,4,8,5,6,11,19,0.666666666666667,0.833333333333333,1,0.916666666666667,0.791666666666667,3,2,2,4,7,0.75,1,1,1,0.875,1,2,0,2,3,0.0833333333333334,0.333333333333333,0,0.166666666666667,0.125,0,2,1,3,3,0,1,0.5,0.75,0.375,1,4,1,5,6,0.0625,0.5,0.125,0.3125,0.1875,96,0.833333333333333,1,0.5,13,15.7142857142857,0.6875,0.270833333333333,0.71875,0,0,0.166666666666667,0.25,0.25,0.25,0.653846153846154,0.395725295814487,0.884615384615385,1.19837970230692,0.0882352941176471,-1.35170223993066,0.323529411764706,-0.457851931012495,0.7,0.524400512708041,0.9,1.2815515655446,-0.128675216893553,-0.0831718632376763,1.74742753574515,1.65623163331942,0.045503353655877,-0.0911959024257292,-0.460062904261264,-1.23996563392576,-0.779902729664499,0.477988472058087,-0.370263885647215,-0.848252357705302,0,0
"93",2,1459090,"Female",27,1,"United Kingdom","United Kingdom","High School Degree or equivalent","No",14,3,2,3,5,8,0.0625,0.0833333333333333,0.125,0.104166666666667,1,0,1,1,2,0.25,0,0.5,0.25,4,10,3,6,9,19,0.833333333333333,0.5,1,0.75,0.791666666666667,4,2,2,4,8,1,1,1,1,1,2,3,2,5,7,0.166666666666667,0.5,0.333333333333333,0.416666666666667,0.291666666666667,2,0,0,0,2,0.5,0,0,0,0.25,4,3,2,5,9,0.25,0.375,0.25,0.3125,0.28125,80,0.875,1,0.5625,15,20,0.75,0.0833333333333333,0.65625,0,-0.25,0.0416666666666667,0,0,-0.083333333333333,0.807692307692308,0.869423773288886,0.730769230769231,0.615141104595973,0.264705882352941,-0.62890421763219,0.323529411764706,-0.457851931012495,0.9,1.2815515655446,0.9,1.2815515655446,-0.412127792255715,-0.666410460948627,1.49832799092108,1.07299303560847,-0.254282668692913,-0.425334955312608,-1.07548766941674,-0.948346335070287,0.127141334346456,-0.120259777828348,-0.0786445867917392,0.0416151910366087,0.5,0
"94",1,1342899,"Male",27,0,"United Kingdom","United Kingdom","High School Degree or equivalent","No",18,6,0,9,9,15,0.125,0,0.375,0.1875,1,0,1,1,2,0.25,0,0.5,0.25,1,11,3,4,7,18,0.916666666666667,0.5,0.666666666666667,0.583333333333333,0.75,2,1,1,2,4,0.5,0.5,0.5,0.5,0.5,1,0,0,0,1,0.0833333333333334,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0625,0,0,0,0.03125,76,0.960526315789474,1,0.359375,4,15,0.4375,0.15625,0.828125,0,-0.25,0.0625,0,0,-0.333333333333334,0.884615384615385,1.19837970230692,0.576923076923077,0.194028142423926,0.0882352941176471,-1.35170223993066,0.0294117647058824,-1.88950996033343,0.5,0,0.5,0,1.19837970230692,0.194028142423926,2.55008194223759,2.08353810275736,-1.004351559883,-0.466543839480229,-0.599189851153462,-0.0970140712119631,0.502175779941499,0.0766612688118684,0.847740908954752,0.771079640142884,0.5,0
"95",2,1374931,"Female",42,0,"United Kingdom","United Kingdom","Bachelor's Degree","No",18,9,1,4,5,14,0.1875,0.0416666666666667,0.166666666666667,0.104166666666667,0,1,0,1,1,0,0.5,0,0.25,3,8,2,4,6,14,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.583333333333333,3,2,1,3,6,0.75,1,0.5,0.75,0.75,0,0,1,1,1,0,0,0.166666666666667,0.0833333333333333,0.0416666666666667,0,0,1,1,1,0,0,0.5,0.25,0.125,0,0,2,2,2,0,0,0.25,0.125,0.0625,104,0.913461538461538,1,0.34375,6,26.7857142857143,0.75,0.145833333333333,0.71875,0.25,0.5,-0.0833333333333333,0,0.25,-0.166666666666667,0.653846153846154,0.395725295814487,0.5,0,0.0294117647058824,-1.88950996033343,0.147058823529412,-1.04913139796397,0.7,0.524400512708041,0.7,0.524400512708041,-0.128675216893553,-0.524400512708041,2.28523525614792,1.04913139796397,-0.395725295814487,-1.23610385818395,-0.460062904261264,-0.26220025635402,0.197862647907244,0.746892332259471,0.524565698981986,-0.222326633277486,-0.5,-0.5
"96",2,1561651,"Female",31,1,"United Kingdom","United Kingdom","Bachelor's Degree","No",16,8,4,5,9,17,0.166666666666667,0.166666666666667,0.208333333333333,0.1875,0,0,0,0,0,0,0,0,0,-1,9,1,5,6,15,0.75,0.166666666666667,0.833333333333333,0.5,0.625,3,2,2,4,7,0.75,1,1,1,0.875,1,0,0,0,1,0.0833333333333334,0,0,0,0.0416666666666667,1,0,0,0,1,0.25,0,0,0,0.125,2,0,0,0,2,0.125,0,0,0,0.0625,79,0.962025316455696,1,0.375,10,15.3571428571429,0.625,0.177083333333333,0.71875,0,0,0.0208333333333333,0.25,0.25,-0.25,0.730769230769231,0.615141104595973,0.5,0,0.147058823529412,-1.04913139796397,0.0294117647058824,-1.88950996033343,0.7,0.524400512708041,0.9,1.2815515655446,0.0907405918879327,-1.2815515655446,1.66427250255994,1.88950996033343,-1.37229215743253,0.225237457773486,-0.569770808652007,-0.6407757827723,-0.0710049741202934,0.216995146683999,0.944754980166715,0.727759833482716,0,0
"97",2,1279212,"DATA EXPIRED",36,0,"DATA EXPIRED","DATA EXPIRED","Master's Degree","No",27,9,4,6,10,19,0.1875,0.166666666666667,0.25,0.208333333333333,0,0,2,2,2,0,0,1,0.5,6,9,4,3,7,16,0.75,0.666666666666667,0.5,0.583333333333333,0.666666666666667,3,2,2,4,7,0.75,1,1,1,0.875,3,1,3,4,7,0.25,0.166666666666667,0.5,0.333333333333333,0.291666666666667,0,1,1,2,2,0,0.5,0.5,0.5,0.25,3,2,4,6,9,0.1875,0.25,0.5,0.375,0.28125,123,0.943089430894309,1,0.5,5,27.1428571428571,0.5625,0.197916666666667,0.625,0.5,0,0.0208333333333333,0.25,0.25,-0.166666666666667,0.730769230769231,0.615141104595973,0.576923076923077,0.194028142423926,0.205882352941176,-0.82079208833238,0.382352941176471,-0.299306910465667,0.7,0.524400512708041,0.9,1.2815515655446,0.0907405918879327,-1.08752342312067,1.43593319292835,0.493335052889593,-1.17826401500861,-0.94259814003876,-0.569770808652007,-0.737789853984264,-0.168019045332257,0.102825491868204,0.0526393840208704,-0.0501861078473331,1,0
"98",2,1308848,"Female",28,0,"United Kingdom","United Kingdom","High School Degree or equivalent","No",28,7,11,8,19,26,0.145833333333333,0.458333333333333,0.333333333333333,0.395833333333333,1,0,0,0,1,0.25,0,0,0,1,7,3,3,6,13,0.583333333333333,0.5,0.5,0.5,0.541666666666667,3,2,1,3,6,0.75,1,0.5,0.75,0.75,1,2,1,3,4,0.0833333333333334,0.333333333333333,0.166666666666667,0.25,0.166666666666667,0,0,1,1,1,0,0,0.5,0.25,0.125,1,2,2,4,5,0.0625,0.25,0.25,0.25,0.15625,103,0.902912621359223,1,0.375,13,18.9285714285714,0.6875,0.270833333333333,0.65625,-0.25,-0.25,0.25,0,0.25,-0.083333333333333,0.576923076923077,0.194028142423926,0.5,0,0.0882352941176471,-1.35170223993066,0.264705882352941,-0.62890421763219,0.7,0.524400512708041,0.7,0.524400512708041,-0.330372370284114,-0.524400512708041,1.54573038235459,0.62890421763219,-0.194028142423926,-0.916826164722397,-0.359214327565983,-0.26220025635402,0.0970140712119631,0.578837048753368,0.314452108816095,-0.264384939937273,0,-0.5
"101",1,1284490,"Female",22,0,"Ireland","Ireland","Bachelor's Degree","No",26,7,8,8,16,23,0.145833333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0,1,1,2,0.25,0,0.5,0.25,1,3,6,6,12,15,0.25,1,1,1,0.625,1,2,2,4,5,0.25,1,1,1,0.625,3,1,4,5,8,0.25,0.166666666666667,0.666666666666667,0.416666666666667,0.333333333333333,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,4,2,5,7,11,0.25,0.25,0.625,0.4375,0.34375,74,0.905405405405405,1,0.484375,9,12.1428571428571,0,0.239583333333333,0.609375,0,-0.25,0.1875,0.75,0.75,0.75,0.269230769230769,-0.615141104595974,0.961538461538462,1.76882503851871,0.264705882352941,-0.62890421763219,0.441176470588235,-0.147987109725839,0.3,-0.524400512708041,0.9,1.2815515655446,-0.0907405918879329,0.487273472974105,0.0137631130362165,1.91681214824454,0.578014064862038,1.90304903520833,0.569770808652007,-1.52518830203165,-2.09495911068366,0.622022661114082,-0.810418964396433,-1.43244162551052,0.5,0
"102",1,2031984,"Female",28,0,"South Africa","South Africa","Bachelor's Degree","Yes",23,14,4,5,9,23,0.291666666666667,0.166666666666667,0.208333333333333,0.1875,0,0,0,0,0,0,0,0,0,0,10,3,6,9,19,0.833333333333333,0.5,1,0.75,0.791666666666667,1,1,1,2,3,0.25,0.5,0.5,0.5,0.375,0,0,2,2,2,0,0,0.333333333333333,0.166666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0.25,0.125,0.0625,64,0.984375,1,0.375,17,25.7142857142857,0.25,0.239583333333333,0.84375,0,0,-0.104166666666667,0.25,0.25,-0.083333333333333,0.807692307692308,0.869423773288886,0.730769230769231,0.615141104595973,0.0294117647058824,-1.88950996033343,0.147058823529412,-1.04913139796397,0.3,-0.524400512708041,0.5,0,1.39382428599693,0.615141104595973,2.75893373362232,1.66427250255994,-0.778683181400953,-1.09466123106237,-0.172511630290423,-0.307570552297987,-0.135058922007564,0.510043093522272,0.216995146683999,-0.293047946838273,0,0
"103",2,1951749,"Male",21,0,"South Africa","Zimbabwe","High School Degree or equivalent","No",22,8,1,7,8,16,0.166666666666667,0.0416666666666667,0.291666666666667,0.166666666666667,1,0,1,1,2,0.25,0,0.5,0.25,4,9,4,5,9,18,0.75,0.666666666666667,0.833333333333333,0.75,0.75,2,0,2,2,4,0.5,0,1,0.5,0.5,3,3,0,3,6,0.25,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0.1875,0.375,0,0.1875,0.1875,42,0.928571428571429,1,0.4375,9,32.1428571428571,0.3125,0.166666666666667,0.75,0,-0.25,0,0,-0.5,0,0.730769230769231,0.615141104595973,0.730769230769231,0.615141104595973,0.205882352941176,-0.82079208833238,0.205882352941176,-0.82079208833238,0.5,0,0.5,0,0.615141104595973,0.615141104595973,1.43593319292835,1.43593319292835,0,0,-0.307570552297987,-0.307570552297987,0,0.102825491868204,0.102825491868204,0,0.5,1
"104",2,1363790,"Female",40,0,"United Kingdom","United Kingdom","High School Degree or equivalent","No",33,11,10,4,14,25,0.229166666666667,0.416666666666667,0.166666666666667,0.291666666666667,1,1,2,3,4,0.25,0.5,1,0.75,4,10,5,4,9,19,0.833333333333333,0.833333333333333,0.666666666666667,0.75,0.791666666666667,2,2,2,4,6,0.5,1,1,1,0.75,1,3,4,7,8,0.0833333333333334,0.5,0.666666666666667,0.583333333333333,0.333333333333333,2,2,0,2,4,0.5,1,0,0.5,0.5,3,5,4,9,12,0.1875,0.625,0.5,0.5625,0.375,73,0.972602739726027,1,0.578125,11,13.2142857142857,0.3125,0.260416666666667,0.640625,0.5,0.25,0.0625,0.5,0.5,-0.083333333333333,0.807692307692308,0.869423773288886,0.730769230769231,0.615141104595973,0.205882352941176,-0.82079208833238,0.558823529411765,0.147987109725839,0.5,0,0.9,1.2815515655446,0.869423773288886,-0.666410460948627,1.69021586162127,0.467153994870135,-1.53583423423751,-1.22306186675113,-0.434711886644443,-0.948346335070287,-0.513634448425844,-0.0243158424782528,-0.381564107160906,-0.357248264682653,0.5,0
"105",1,1365549,"Female",38,1,"United Kingdom","United Kingdom","High School Degree or equivalent","No",27,14,7,3,10,24,0.291666666666667,0.291666666666667,0.125,0.208333333333333,0,0,0,0,0,0,0,0,0,3,7,4,4,8,15,0.583333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.625,1,2,1,3,4,0.25,1,0.5,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.980392156862745,1,0.296875,2,27.1428571428571,0.25,0.25,0.796875,0,0,-0.0833333333333333,0.5,0.75,0.0833333333333339,0.576923076923077,0.194028142423926,0.653846153846154,0.395725295814487,0.0294117647058824,-1.88950996033343,0.0294117647058824,-1.88950996033343,0.3,-0.524400512708041,0.7,0.524400512708041,0.718428655131967,-0.128675216893553,2.08353810275736,2.28523525614792,-0.84710387202552,0.201697153390561,0.165186185142057,-0.460062904261264,-0.625249089403321,0.847740908954752,0.746892332259471,-0.100848576695281,0,-0.5
